run_timestamp,run_label,version,temperature,threshold,problem_index,entry_point,pass_at_1,pass_at_2,pre_score,post_score,improvement,latency_s,fixer_triggered,fixer_changed,gate_reverted,from_planner_cache,use_gate,use_fixer_context
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,15,string_sequence,1,1,0.6,0.6,0.0,3.34,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,16,count_distinct_characters,1,1,0.0,0.0,0.0,1.825,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,17,parse_music,1,1,0.6,0.6,0.0,3.258,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,18,how_many_times,1,1,0.6,0.6,0.0,2.688,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,19,sort_numbers,1,1,0.7,0.7,0.0,6.767,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,20,find_closest_elements,1,1,0.7,0.7,0.0,3.342,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,21,rescale_to_unit,1,1,0.0,0.0,0.0,2.05,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,22,filter_integers,1,1,0.7,0.7,0.0,5.334,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,23,strlen,1,1,0.0,0.0,0.0,1.815,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,24,largest_divisor,1,1,0.6,0.6,0.0,3.725,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,25,factorize,1,1,0.7,0.7,0.0,3.795,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,26,remove_duplicates,0,0,0.0,0.0,0.0,1.934,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,27,flip_case,1,1,0.0,0.0,0.0,1.812,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,28,concatenate,1,1,0.7,0.7,0.0,3.238,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,29,filter_by_prefix,1,1,0.9,0.0,0.9,7.086,1,1,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,30,get_positive,1,1,0.0,0.0,0.0,1.819,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,31,is_prime,1,1,0.0,0.0,0.0,1.933,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,32,find_zero,0,0,0.7,0.7,0.0,4.539,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,33,sort_third,0,0,0.7,0.7,0.0,6.356,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,34,unique,1,1,0.6,0.6,0.0,2.86,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,35,max_element,1,1,0.0,0.0,0.0,1.811,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,36,fizz_buzz,0,0,0.9,0.8,0.1,13.822,1,1,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,37,sort_even,1,1,0.7,0.7,0.0,6.421,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,38,decode_cyclic,1,1,0.0,0.0,0.0,2.523,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,39,prime_fib,1,1,0.0,0.0,0.0,2.166,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,40,triples_sum_to_zero,1,1,0.7,0.7,0.0,5.417,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,41,car_race_collision,0,0,0.7,0.7,0.0,4.695,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,42,incr_list,1,1,0.0,0.0,0.0,1.809,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,43,pairs_sum_to_zero,1,1,0.0,0.0,0.0,1.933,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,44,change_base,1,1,0.0,0.0,0.0,1.94,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,45,triangle_area,1,1,0.0,0.0,0.0,1.82,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,46,fib4,0,0,0.7,0.7,0.0,4.944,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,47,median,1,1,0.7,0.7,0.0,5.017,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,48,is_palindrome,1,1,0.2,0.2,0.0,1.851,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,49,modp,0,0,0.9,0.7,0.2,8.433,1,1,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,50,decode_shift,1,1,0.7,0.7,0.0,5.429,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,51,remove_vowels,1,1,0.0,0.0,0.0,1.93,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,52,below_threshold,1,1,0.0,0.0,0.0,1.821,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,53,add,1,1,0.0,0.0,0.0,1.813,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,54,same_chars,0,0,0.7,0.7,0.0,5.254,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,55,fib,1,1,0.6,0.8,-0.2,4.372,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,56,correct_bracketing,1,1,0.0,0.0,0.0,1.951,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,57,monotonic,1,1,0.6,0.6,0.0,4.096,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,58,common,1,1,0.6,0.6,0.0,2.94,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,59,largest_prime_factor,1,1,0.6,0.6,0.0,3.82,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,60,sum_to_n,1,1,0.0,0.0,0.0,1.929,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,61,correct_bracketing,1,1,0.0,0.0,0.0,1.948,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,62,derivative,1,1,0.7,0.7,0.0,5.342,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,63,fibfib,1,1,0.7,0.7,0.0,4.78,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,64,vowels_count,1,1,0.7,0.7,0.0,6.888,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,65,circular_shift,0,0,0.0,0.0,0.0,1.971,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,66,digitSum,1,1,0.7,0.7,0.0,3.765,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,67,fruit_distribution,1,1,0.7,0.7,0.0,5.06,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,68,pluck,0,0,0.7,0.7,0.0,5.688,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,69,search,1,1,0.7,0.7,0.0,3.712,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,70,strange_sort_list,0,0,0.7,0.7,0.0,3.335,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,71,triangle_area,1,1,0.6,0.7,-0.1,4.488,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,72,will_it_fly,1,1,0.7,0.7,0.0,4.282,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,73,smallest_change,0,0,0.6,0.6,0.0,2.949,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,74,total_match,0,0,0.9,0.7,0.2,11.086,1,1,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,75,is_multiply_prime,0,0,0.7,0.7,0.0,3.606,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,76,is_simple_power,0,0,0.8,0.7,0.1,12.326,1,1,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,77,iscube,0,0,0.6,0.6,0.0,3.393,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,78,hex_key,0,0,0.9,0.9,0.0,14.466,1,0,1,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,79,decimal_to_binary,0,0,0.7,0.7,0.0,4.097,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,80,is_happy,0,0,0.6,0.6,0.0,3.054,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,81,numerical_letter_grade,0,0,0.6,0.6,0.0,5.614,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,82,prime_length,1,1,0.6,0.6,0.0,3.36,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,83,starts_one_ends,1,1,0.6,0.7,-0.1,5.133,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,84,solve,0,0,0.0,0.0,0.0,1.851,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,85,add,0,0,0.7,0.7,0.0,3.276,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,86,anti_shuffle,1,1,0.7,0.7,0.0,3.9,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,87,get_row,0,0,0.7,0.7,0.0,3.183,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,88,sort_array,1,1,0.7,0.7,0.0,4.088,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,89,encrypt,0,0,0.4,0.4,0.0,9.78,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,90,next_smallest,0,0,0.7,0.7,0.0,4.134,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,91,is_bored,0,0,0.6,0.6,0.0,3.21,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,92,any_int,1,1,0.6,0.6,0.0,4.672,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,93,encode,0,0,0.7,0.7,0.0,4.087,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,94,skjkasdkd,1,1,0.6,0.6,0.0,5.639,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,95,check_dict_case,1,1,0.6,0.3,0.3,5.942,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,96,count_up_to,1,1,0.6,0.6,0.0,5.55,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,97,multiply,0,0,0.6,0.6,0.0,2.755,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,98,count_upper,1,1,0.7,0.7,0.0,4.488,0,0,0,1,1,1
20260525_020140,llama31_p9_t3_tau70,with_monitoring,0.3,0.7,99,closest_integer,0,0,0.7,0.7,0.0,6.156,0,0,0,1,1,1
